subject,state,file
1869920170609,3,17.csv
2175820170609,5,106.csv
1869920170609,5,42.csv
1869920170609,3,152.csv
2175820170609,2,185.csv
2175820170609,1,20.csv
6469920170608,4,60.csv
6469920170608,2,102.csv
1869920170609,4,181.csv
5575520170711,5,8.csv
1869920170609,2,65.csv
6469920170608,1,5.csv
6469920170608,5,70.csv
2175820170609,5,36.csv
2175820170609,2,189.csv
5575520170713,2,142.csv
5575520170713,5,47.csv
1869920170609,1,91.csv
1869920170609,4,121.csv
5575520170711,4,192.csv
2175820170609,2,106.csv
2175820170609,5,59.csv
6469920170608,3,65.csv
2175820170609,4,57.csv
6469920170608,3,171.csv
2175820170609,2,2.csv
6469920170608,3,152.csv
0179520170504,2,196.csv
6469920170608,1,40.csv
1869920170609,5,73.csv
2175820170609,3,197.csv
6469920170608,3,74.csv
2175820170609,4,20.csv
0179520170504,4,188.csv
5575520170713,3,159.csv
6469920170608,2,83.csv
5575520170711,5,143.csv
0179520170504,5,115.csv
6469920170608,4,167.csv
2175820170609,3,175.csv
5575520170713,3,77.csv
0179520170504,1,143.csv
1869920170609,1,11.csv
1869920170609,3,210.csv
2175820170609,5,29.csv
1869920170609,4,42.csv
0179520170504,2,25.csv
2175820170609,5,3.csv
1869920170609,1,66.csv
2175820170609,2,6.csv
5575520170711,4,94.csv
6469920170608,1,139.csv
0179520170504,4,22.csv
2175820170609,2,151.csv
1869920170609,3,162.csv
5575520170713,2,39.csv
5575520170711,5,37.csv
2175820170609,1,139.csv
1869920170609,2,200.csv
6469920170608,5,79.csv
2175820170609,1,109.csv
5575520170711,4,114.csv
5575520170711,4,169.csv
0179520170504,2,186.csv
6469920170608,1,199.csv
1869920170609,4,19.csv
0179520170504,1,80.csv
5575520170713,2,160.csv
1869920170609,5,14.csv
2175820170609,1,169.csv
2175820170609,4,125.csv
0179520170504,2,154.csv
1869920170609,4,106.csv
5575520170713,5,35.csv
0179520170504,5,138.csv
0179520170504,1,109.csv
1869920170609,2,105.csv
5575520170713,5,177.csv
1869920170609,5,152.csv
1869920170609,5,158.csv
6469920170608,5,142.csv
0179520170504,3,180.csv
5575520170711,3,132.csv
1869920170609,1,43.csv
1869920170609,4,69.csv
6469920170608,4,129.csv
2175820170609,2,14.csv
6469920170608,4,97.csv
6469920170608,3,180.csv
6469920170608,2,185.csv
2175820170609,3,153.csv
2175820170609,3,14.csv
2175820170609,4,167.csv
0179520170504,3,175.csv
1869920170609,3,71.csv
1869920170609,1,71.csv
0179520170504,5,173.csv
0179520170504,4,69.csv
5575520170711,4,147.csv
2175820170609,1,168.csv
1869920170609,5,171.csv
0179520170504,5,201.csv
5575520170711,4,57.csv
6469920170608,1,134.csv
6469920170608,3,128.csv
0179520170504,4,87.csv
1869920170609,4,129.csv
1869920170609,5,61.csv
5575520170713,5,41.csv
2175820170609,3,103.csv
6469920170608,3,89.csv
1869920170609,1,190.csv
5575520170711,4,64.csv
5575520170713,3,97.csv
6469920170608,5,91.csv
6469920170608,5,195.csv
1869920170609,2,94.csv
2175820170609,3,67.csv
1869920170609,1,85.csv
5575520170713,3,162.csv
1869920170609,1,98.csv
1869920170609,5,104.csv
0179520170504,3,50.csv
1869920170609,3,115.csv
5575520170713,5,59.csv
5575520170711,3,176.csv
0179520170504,1,165.csv
0179520170504,1,88.csv
0179520170504,1,99.csv
1869920170609,2,80.csv
5575520170713,5,117.csv
6469920170608,4,140.csv
6469920170608,2,151.csv
1869920170609,1,42.csv
6469920170608,1,8.csv
1869920170609,2,51.csv
0179520170504,2,85.csv
6469920170608,2,149.csv
5575520170711,5,45.csv
1869920170609,5,33.csv
6469920170608,1,102.csv
6469920170608,3,190.csv
5575520170713,5,95.csv
6469920170608,2,79.csv
5575520170713,3,53.csv
6469920170608,4,113.csv
6469920170608,1,17.csv
6469920170608,2,110.csv
0179520170504,1,190.csv
2175820170609,5,201.csv
6469920170608,2,192.csv
1869920170609,1,18.csv
2175820170609,1,36.csv
2175820170609,5,57.csv
5575520170711,4,117.csv
6469920170608,4,191.csv
1869920170609,5,145.csv
0179520170504,2,202.csv
2175820170609,3,174.csv
2175820170609,4,50.csv
5575520170711,5,19.csv
5575520170711,4,165.csv
2175820170609,3,18.csv
6469920170608,5,83.csv
6469920170608,4,75.csv
2175820170609,4,70.csv
1869920170609,1,100.csv
6469920170608,2,15.csv
0179520170504,1,115.csv
6469920170608,5,5.csv
5575520170713,5,145.csv
6469920170608,2,127.csv
6469920170608,1,198.csv
6469920170608,4,150.csv
1869920170609,1,188.csv
0179520170504,1,85.csv
6469920170608,2,99.csv
2175820170609,5,146.csv
5575520170711,3,186.csv
1869920170609,4,79.csv
5575520170711,3,121.csv
1869920170609,2,178.csv
1869920170609,4,9.csv
5575520170711,3,54.csv
2175820170609,4,89.csv
5575520170711,5,63.csv
5575520170711,3,12.csv
1869920170609,3,173.csv
6469920170608,2,128.csv
6469920170608,4,154.csv
6469920170608,4,207.csv
0179520170504,4,6.csv
2175820170609,3,206.csv
0179520170504,1,1.csv
6469920170608,5,2.csv
1869920170609,1,54.csv
2175820170609,3,16.csv
5575520170711,3,174.csv
1869920170609,2,31.csv
1869920170609,5,210.csv
6469920170608,5,95.csv
1869920170609,2,92.csv
2175820170609,5,166.csv
1869920170609,4,49.csv
5575520170711,4,21.csv
5575520170713,5,97.csv
2175820170609,5,167.csv
0179520170504,1,104.csv
5575520170713,2,140.csv
5575520170711,4,201.csv
5575520170713,5,11.csv
2175820170609,5,125.csv
2175820170609,5,137.csv
1869920170609,1,86.csv
5575520170711,4,67.csv
5575520170713,5,150.csv
0179520170504,1,202.csv
0179520170504,1,20.csv
1869920170609,4,82.csv
6469920170608,2,66.csv
6469920170608,5,169.csv
0179520170504,5,116.csv
5575520170713,5,89.csv
5575520170713,2,149.csv
5575520170711,3,125.csv
0179520170504,5,87.csv
0179520170504,5,65.csv
0179520170504,5,99.csv
6469920170608,2,50.csv
1869920170609,4,16.csv
6469920170608,1,148.csv
1869920170609,4,93.csv
0179520170504,1,43.csv
0179520170504,3,178.csv
1869920170609,4,13.csv
2175820170609,5,103.csv
1869920170609,3,208.csv
0179520170504,4,121.csv
2175820170609,2,141.csv
2175820170609,5,32.csv
5575520170713,5,113.csv
1869920170609,4,188.csv
0179520170504,2,61.csv
0179520170504,5,55.csv
0179520170504,4,42.csv
2175820170609,2,1.csv
6469920170608,1,19.csv
2175820170609,1,136.csv
0179520170504,2,146.csv
0179520170504,2,40.csv
2175820170609,5,66.csv
0179520170504,3,128.csv
5575520170713,2,37.csv
2175820170609,5,71.csv
2175820170609,5,31.csv
1869920170609,1,4.csv
0179520170504,3,181.csv
1869920170609,1,114.csv
2175820170609,2,24.csv
1869920170609,5,31.csv
0179520170504,5,100.csv
0179520170504,5,158.csv
5575520170711,5,142.csv
5575520170713,5,74.csv
0179520170504,3,43.csv
2175820170609,3,75.csv
5575520170711,3,107.csv
2175820170609,4,181.csv
0179520170504,2,57.csv
1869920170609,5,30.csv
0179520170504,1,13.csv
5575520170713,3,116.csv
6469920170608,5,198.csv
2175820170609,2,164.csv
1869920170609,4,95.csv
1869920170609,5,56.csv
5575520170711,5,146.csv
2175820170609,2,81.csv
2175820170609,1,187.csv
2175820170609,3,20.csv
1869920170609,5,53.csv
0179520170504,5,64.csv
0179520170504,2,208.csv
5575520170711,5,148.csv
1869920170609,4,184.csv
5575520170711,5,87.csv
1869920170609,1,72.csv
6469920170608,3,153.csv
5575520170711,5,189.csv
0179520170504,2,95.csv
5575520170713,3,126.csv
2175820170609,3,187.csv
5575520170711,5,70.csv
5575520170713,2,48.csv
6469920170608,5,30.csv
5575520170713,2,106.csv
2175820170609,4,44.csv
2175820170609,3,26.csv
1869920170609,4,201.csv
0179520170504,1,170.csv
0179520170504,4,148.csv
6469920170608,5,85.csv
0179520170504,1,182.csv
5575520170711,3,74.csv
1869920170609,3,176.csv
6469920170608,2,137.csv
2175820170609,3,5.csv
6469920170608,1,23.csv
0179520170504,1,180.csv
2175820170609,1,94.csv
1869920170609,3,156.csv
2175820170609,4,72.csv
6469920170608,3,148.csv
2175820170609,5,202.csv
1869920170609,3,34.csv
0179520170504,3,154.csv
5575520170711,3,151.csv
2175820170609,2,122.csv
5575520170711,5,65.csv
1869920170609,3,21.csv
2175820170609,4,109.csv
0179520170504,1,25.csv
0179520170504,2,68.csv
2175820170609,1,72.csv
6469920170608,5,67.csv
5575520170713,2,63.csv
1869920170609,4,179.csv
2175820170609,3,64.csv
0179520170504,4,109.csv
1869920170609,5,46.csv
0179520170504,2,119.csv
2175820170609,3,124.csv
5575520170711,5,85.csv
6469920170608,1,169.csv
5575520170713,3,108.csv
6469920170608,4,36.csv
1869920170609,2,93.csv
6469920170608,2,100.csv
2175820170609,2,208.csv
0179520170504,5,180.csv
0179520170504,2,5.csv
2175820170609,1,107.csv
1869920170609,2,151.csv
1869920170609,5,91.csv
5575520170711,3,135.csv
1869920170609,3,93.csv
2175820170609,2,69.csv
1869920170609,4,61.csv
0179520170504,3,54.csv
2175820170609,5,10.csv
2175820170609,4,79.csv
6469920170608,4,20.csv
5575520170713,2,174.csv
5575520170711,4,78.csv
2175820170609,2,23.csv
1869920170609,2,82.csv
5575520170711,5,157.csv
2175820170609,4,176.csv
5575520170711,5,107.csv
2175820170609,5,164.csv
6469920170608,5,120.csv
5575520170713,3,184.csv
5575520170711,5,174.csv
5575520170713,5,135.csv
0179520170504,5,85.csv
0179520170504,2,166.csv
0179520170504,4,157.csv
1869920170609,2,16.csv
2175820170609,3,6.csv
1869920170609,5,188.csv
5575520170711,4,126.csv
5575520170711,5,54.csv
1869920170609,1,59.csv
1869920170609,4,178.csv
0179520170504,3,190.csv
2175820170609,4,143.csv
1869920170609,3,120.csv
2175820170609,3,129.csv
5575520170711,5,42.csv
6469920170608,3,16.csv
1869920170609,4,117.csv
1869920170609,1,165.csv
6469920170608,1,157.csv
0179520170504,1,111.csv
2175820170609,5,15.csv
0179520170504,1,41.csv
1869920170609,3,195.csv
1869920170609,3,4.csv
5575520170711,5,104.csv
0179520170504,2,101.csv
1869920170609,5,23.csv
2175820170609,3,84.csv
0179520170504,5,187.csv
6469920170608,5,17.csv
1869920170609,4,41.csv
2175820170609,4,148.csv
0179520170504,1,191.csv
2175820170609,5,172.csv
5575520170713,5,37.csv
2175820170609,2,49.csv
6469920170608,2,77.csv
2175820170609,2,179.csv
2175820170609,5,127.csv
1869920170609,4,83.csv
2175820170609,5,173.csv
5575520170713,2,181.csv
0179520170504,3,118.csv
5575520170711,4,44.csv
2175820170609,4,158.csv
6469920170608,4,108.csv
1869920170609,4,34.csv
6469920170608,3,40.csv
5575520170711,4,25.csv
6469920170608,3,92.csv
1869920170609,4,208.csv
6469920170608,1,70.csv
1869920170609,4,137.csv
1869920170609,3,153.csv
1869920170609,1,109.csv
2175820170609,3,66.csv
0179520170504,5,14.csv
1869920170609,2,150.csv
5575520170713,5,203.csv
1869920170609,1,23.csv
0179520170504,2,148.csv
5575520170713,5,155.csv
0179520170504,5,142.csv
6469920170608,2,162.csv
2175820170609,2,132.csv
2175820170609,3,62.csv
0179520170504,5,6.csv
0179520170504,2,172.csv
5575520170713,3,135.csv
6469920170608,1,62.csv
5575520170713,5,43.csv
2175820170609,3,113.csv
0179520170504,4,191.csv
1869920170609,4,164.csv
2175820170609,5,187.csv
2175820170609,5,45.csv
5575520170711,5,151.csv
5575520170711,3,93.csv
0179520170504,5,209.csv
0179520170504,2,71.csv
1869920170609,3,54.csv
5575520170713,5,3.csv
0179520170504,5,97.csv
1869920170609,2,138.csv
1869920170609,4,133.csv
2175820170609,1,81.csv
1869920170609,2,153.csv
1869920170609,4,72.csv
2175820170609,3,31.csv
6469920170608,3,132.csv
6469920170608,5,197.csv
0179520170504,3,203.csv
2175820170609,2,138.csv
2175820170609,2,206.csv
1869920170609,4,130.csv
5575520170713,3,62.csv
2175820170609,2,53.csv
1869920170609,1,116.csv
5575520170713,2,178.csv
0179520170504,2,75.csv
2175820170609,3,72.csv
1869920170609,2,88.csv
5575520170711,5,163.csv
2175820170609,3,9.csv
0179520170504,3,81.csv
5575520170711,3,85.csv
0179520170504,2,14.csv
6469920170608,1,94.csv
0179520170504,3,76.csv
2175820170609,2,129.csv
5575520170713,5,90.csv
5575520170713,5,111.csv
5575520170711,5,51.csv
5575520170713,2,20.csv
6469920170608,2,71.csv
1869920170609,5,120.csv
5575520170711,4,103.csv
0179520170504,2,21.csv
5575520170713,5,23.csv
6469920170608,5,130.csv
0179520170504,1,125.csv
5575520170711,4,207.csv
1869920170609,4,21.csv
1869920170609,4,209.csv
5575520170711,4,184.csv
6469920170608,5,204.csv
1869920170609,1,8.csv
2175820170609,2,162.csv
2175820170609,4,41.csv
1869920170609,3,22.csv
5575520170713,3,54.csv
5575520170713,3,166.csv
0179520170504,3,101.csv
0179520170504,3,193.csv
5575520170711,3,110.csv
5575520170713,3,29.csv
2175820170609,5,122.csv
5575520170713,2,139.csv
6469920170608,1,34.csv
5575520170713,2,204.csv
5575520170713,2,35.csv
5575520170713,3,90.csv
2175820170609,3,85.csv
6469920170608,1,133.csv
5575520170711,5,58.csv
1869920170609,3,50.csv
2175820170609,1,101.csv
1869920170609,1,9.csv
5575520170711,5,95.csv
5575520170711,3,146.csv
1869920170609,1,73.csv
1869920170609,4,88.csv
5575520170711,4,112.csv
2175820170609,1,89.csv
0179520170504,3,152.csv
2175820170609,4,151.csv
5575520170711,3,150.csv
1869920170609,1,12.csv
6469920170608,2,49.csv
2175820170609,1,14.csv
0179520170504,1,65.csv
5575520170711,3,210.csv
0179520170504,5,4.csv
0179520170504,2,139.csv
6469920170608,4,131.csv
2175820170609,3,19.csv
0179520170504,1,105.csv
5575520170711,4,146.csv
1869920170609,3,32.csv
1869920170609,2,95.csv
6469920170608,1,118.csv
5575520170711,3,52.csv
0179520170504,5,108.csv
5575520170711,3,164.csv
6469920170608,4,156.csv
1869920170609,2,83.csv
2175820170609,4,42.csv
1869920170609,4,115.csv
6469920170608,2,167.csv
5575520170711,5,69.csv
2175820170609,4,52.csv
2175820170609,4,195.csv
6469920170608,2,133.csv
5575520170713,5,115.csv
1869920170609,2,13.csv
1869920170609,4,64.csv
1869920170609,3,65.csv
6469920170608,4,198.csv
0179520170504,5,92.csv
2175820170609,2,99.csv
0179520170504,3,79.csv
5575520170711,4,190.csv
5575520170711,3,21.csv
2175820170609,2,197.csv
0179520170504,2,26.csv
2175820170609,1,166.csv
1869920170609,2,130.csv
0179520170504,4,28.csv
6469920170608,1,85.csv
5575520170711,4,65.csv
2175820170609,3,82.csv
0179520170504,3,93.csv
0179520170504,1,148.csv
0179520170504,2,97.csv
2175820170609,3,42.csv
0179520170504,1,110.csv
6469920170608,1,205.csv
2175820170609,5,105.csv
0179520170504,4,83.csv
5575520170713,3,114.csv
0179520170504,2,7.csv
0179520170504,1,18.csv
0179520170504,5,8.csv
2175820170609,5,56.csv
1869920170609,1,53.csv
5575520170713,3,187.csv
0179520170504,1,4.csv
1869920170609,2,96.csv
0179520170504,1,152.csv
1869920170609,2,169.csv
0179520170504,5,128.csv
6469920170608,4,35.csv
0179520170504,2,42.csv
5575520170713,2,151.csv
2175820170609,3,37.csv
2175820170609,4,71.csv
6469920170608,5,20.csv
2175820170609,3,32.csv
6469920170608,5,133.csv
0179520170504,4,182.csv
5575520170713,3,118.csv
1869920170609,5,129.csv
5575520170711,3,168.csv
0179520170504,5,10.csv
6469920170608,1,183.csv
2175820170609,2,91.csv
0179520170504,3,85.csv
1869920170609,5,181.csv
6469920170608,4,209.csv
6469920170608,2,67.csv
5575520170713,2,66.csv
1869920170609,4,202.csv
5575520170713,5,5.csv
1869920170609,5,98.csv
6469920170608,2,20.csv
0179520170504,1,2.csv
6469920170608,4,42.csv
6469920170608,4,65.csv
5575520170711,5,127.csv
6469920170608,4,182.csv
0179520170504,2,192.csv
6469920170608,3,146.csv
6469920170608,4,143.csv
1869920170609,3,194.csv
6469920170608,1,101.csv
2175820170609,1,51.csv
2175820170609,2,82.csv
5575520170713,2,83.csv
0179520170504,1,12.csv
5575520170711,3,79.csv
5575520170711,4,157.csv
5575520170711,5,38.csv
5575520170711,4,36.csv
1869920170609,5,148.csv
1869920170609,1,118.csv
1869920170609,2,142.csv
5575520170713,5,20.csv
5575520170711,5,116.csv
2175820170609,5,204.csv
5575520170711,3,89.csv
2175820170609,3,90.csv
6469920170608,2,189.csv
1869920170609,4,39.csv
6469920170608,1,174.csv
2175820170609,2,183.csv
5575520170713,3,178.csv
5575520170711,5,205.csv
5575520170711,5,208.csv
0179520170504,3,58.csv
5575520170711,3,188.csv
5575520170713,5,175.csv
1869920170609,5,24.csv
1869920170609,3,175.csv
0179520170504,4,100.csv
2175820170609,4,169.csv
2175820170609,4,51.csv
1869920170609,4,136.csv
5575520170713,2,1.csv
6469920170608,2,193.csv
0179520170504,5,62.csv
0179520170504,2,159.csv
6469920170608,3,61.csv
5575520170713,3,196.csv
5575520170713,2,52.csv
1869920170609,4,180.csv
5575520170713,3,6.csv
5575520170711,3,70.csv
6469920170608,4,184.csv
6469920170608,4,133.csv
0179520170504,4,33.csv
0179520170504,1,189.csv
5575520170713,3,25.csv
5575520170713,5,87.csv
0179520170504,4,207.csv
5575520170713,3,74.csv
6469920170608,2,5.csv
1869920170609,3,64.csv
1869920170609,4,33.csv
5575520170711,5,53.csv
2175820170609,1,118.csv
5575520170713,3,174.csv
0179520170504,3,37.csv
0179520170504,3,170.csv
6469920170608,5,163.csv
6469920170608,3,188.csv
1869920170609,3,185.csv
5575520170711,5,14.csv
5575520170713,2,182.csv
6469920170608,5,160.csv
0179520170504,1,124.csv
6469920170608,5,63.csv
2175820170609,2,25.csv
0179520170504,5,153.csv
2175820170609,1,47.csv
6469920170608,3,168.csv
0179520170504,5,25.csv
0179520170504,4,63.csv
0179520170504,2,62.csv
1869920170609,4,73.csv
0179520170504,3,22.csv
0179520170504,2,205.csv
5575520170713,3,98.csv
2175820170609,4,131.csv
2175820170609,4,157.csv
5575520170711,3,14.csv
2175820170609,4,59.csv
5575520170713,2,84.csv
0179520170504,3,11.csv
1869920170609,2,59.csv
6469920170608,5,81.csv
1869920170609,3,110.csv
0179520170504,4,144.csv
6469920170608,2,157.csv
5575520170711,5,126.csv
2175820170609,4,146.csv
1869920170609,2,177.csv
1869920170609,3,138.csv
0179520170504,4,167.csv
2175820170609,3,173.csv
1869920170609,1,63.csv
5575520170713,5,18.csv
5575520170711,5,130.csv
5575520170713,3,201.csv
2175820170609,2,66.csv
0179520170504,5,80.csv
5575520170711,4,208.csv
1869920170609,3,6.csv
1869920170609,1,19.csv
6469920170608,1,208.csv
5575520170713,2,65.csv
5575520170713,5,33.csv
1869920170609,2,185.csv
6469920170608,5,148.csv
2175820170609,2,92.csv
5575520170711,4,48.csv
2175820170609,2,42.csv
2175820170609,3,189.csv
5575520170713,3,41.csv
2175820170609,5,171.csv
5575520170713,3,100.csv
5575520170713,5,158.csv
6469920170608,4,181.csv
1869920170609,1,34.csv
5575520170713,2,144.csv
0179520170504,4,177.csv
1869920170609,3,141.csv
6469920170608,2,108.csv
5575520170711,4,193.csv
2175820170609,3,195.csv
1869920170609,4,167.csv
5575520170713,2,186.csv
0179520170504,5,67.csv
1869920170609,5,4.csv
1869920170609,5,112.csv
5575520170711,4,167.csv
6469920170608,4,194.csv
2175820170609,1,61.csv
1869920170609,1,152.csv
1869920170609,3,61.csv
5575520170713,2,195.csv
6469920170608,3,166.csv
0179520170504,2,118.csv
1869920170609,1,143.csv
2175820170609,3,33.csv
0179520170504,2,78.csv
5575520170713,5,200.csv
2175820170609,3,210.csv
0179520170504,5,152.csv
2175820170609,1,54.csv
2175820170609,5,132.csv
5575520170711,5,125.csv
1869920170609,4,163.csv
2175820170609,1,102.csv
2175820170609,2,95.csv
5575520170713,2,18.csv
6469920170608,5,98.csv
0179520170504,4,116.csv
2175820170609,3,184.csv
1869920170609,2,100.csv
6469920170608,3,55.csv
0179520170504,2,162.csv
0179520170504,3,51.csv
2175820170609,2,178.csv
0179520170504,1,171.csv
2175820170609,2,196.csv
5575520170711,3,136.csv
5575520170711,5,188.csv
6469920170608,3,107.csv
5575520170711,5,73.csv
0179520170504,5,140.csv
0179520170504,4,197.csv
6469920170608,2,139.csv
5575520170713,2,97.csv
0179520170504,2,27.csv
0179520170504,3,87.csv
1869920170609,4,162.csv
5575520170713,5,151.csv
0179520170504,5,50.csv
5575520170713,3,58.csv
2175820170609,1,142.csv
5575520170713,5,199.csv
0179520170504,2,152.csv
1869920170609,1,50.csv
6469920170608,2,4.csv
6469920170608,2,12.csv
2175820170609,3,136.csv
1869920170609,2,137.csv
0179520170504,1,71.csv
1869920170609,3,191.csv
6469920170608,4,19.csv
6469920170608,5,96.csv
5575520170713,2,172.csv
6469920170608,5,16.csv
0179520170504,3,4.csv
5575520170713,5,24.csv
5575520170713,5,176.csv
2175820170609,1,103.csv
0179520170504,3,147.csv
6469920170608,4,157.csv
1869920170609,5,167.csv
6469920170608,2,23.csv
5575520170713,3,151.csv
0179520170504,3,59.csv
6469920170608,5,36.csv
0179520170504,4,187.csv
2175820170609,3,170.csv
0179520170504,5,168.csv
6469920170608,3,154.csv
1869920170609,3,130.csv
1869920170609,1,156.csv
0179520170504,3,158.csv
6469920170608,3,189.csv
0179520170504,2,114.csv
1869920170609,3,28.csv
5575520170711,5,108.csv
5575520170713,3,185.csv
2175820170609,1,163.csv
1869920170609,1,83.csv
2175820170609,5,85.csv
5575520170711,4,173.csv
1869920170609,2,52.csv
6469920170608,2,37.csv
2175820170609,1,134.csv
2175820170609,4,91.csv
5575520170711,3,48.csv
6469920170608,4,103.csv
0179520170504,5,124.csv
2175820170609,2,121.csv
2175820170609,2,101.csv
5575520170711,4,108.csv
5575520170711,4,5.csv
6469920170608,4,205.csv
5575520170711,3,62.csv
1869920170609,3,101.csv
2175820170609,4,114.csv
1869920170609,1,60.csv
2175820170609,3,110.csv
6469920170608,1,153.csv
5575520170713,5,105.csv
2175820170609,4,81.csv
5575520170711,5,138.csv
5575520170711,5,21.csv
1869920170609,2,11.csv
1869920170609,5,100.csv
5575520170711,4,71.csv
6469920170608,5,115.csv
0179520170504,4,105.csv
2175820170609,4,137.csv
6469920170608,3,208.csv
0179520170504,5,20.csv
5575520170713,2,111.csv
1869920170609,4,112.csv
1869920170609,1,45.csv
2175820170609,4,116.csv
1869920170609,1,99.csv
5575520170713,3,30.csv
1869920170609,1,107.csv
0179520170504,1,98.csv
1869920170609,5,192.csv
6469920170608,2,47.csv
5575520170711,4,149.csv
6469920170608,2,168.csv
6469920170608,5,84.csv
6469920170608,1,61.csv
6469920170608,2,116.csv
0179520170504,5,199.csv
5575520170713,2,137.csv
2175820170609,3,102.csv
5575520170713,3,140.csv
0179520170504,5,139.csv
2175820170609,4,65.csv
5575520170711,4,87.csv
2175820170609,5,121.csv
6469920170608,3,106.csv
5575520170711,5,117.csv
2175820170609,2,205.csv
5575520170713,5,196.csv
5575520170713,2,124.csv
5575520170713,3,88.csv
2175820170609,1,95.csv
6469920170608,5,155.csv
5575520170711,5,36.csv
5575520170711,4,74.csv
6469920170608,5,153.csv
2175820170609,3,182.csv
6469920170608,3,23.csv
5575520170713,2,153.csv
6469920170608,3,62.csv
5575520170711,5,178.csv
2175820170609,1,41.csv
6469920170608,5,18.csv
0179520170504,4,103.csv
0179520170504,3,144.csv
6469920170608,3,182.csv
6469920170608,4,49.csv
6469920170608,3,45.csv
0179520170504,1,181.csv
5575520170711,5,24.csv
2175820170609,2,84.csv
1869920170609,3,139.csv
5575520170713,3,181.csv
1869920170609,4,138.csv
6469920170608,2,136.csv
5575520170711,4,170.csv
5575520170711,5,84.csv
2175820170609,1,110.csv
1869920170609,4,38.csv
2175820170609,2,57.csv
6469920170608,1,113.csv
0179520170504,5,93.csv
0179520170504,3,38.csv
5575520170711,5,72.csv
0179520170504,3,31.csv
6469920170608,1,165.csv
6469920170608,4,38.csv
5575520170711,3,162.csv
0179520170504,5,151.csv
6469920170608,5,55.csv
5575520170711,3,195.csv
1869920170609,2,20.csv
5575520170711,3,105.csv
1869920170609,3,51.csv
6469920170608,4,118.csv
0179520170504,3,191.csv
6469920170608,4,52.csv
0179520170504,1,37.csv
6469920170608,5,145.csv
0179520170504,3,40.csv
2175820170609,3,188.csv
2175820170609,5,65.csv
1869920170609,3,86.csv
5575520170711,5,92.csv
0179520170504,3,24.csv
1869920170609,4,4.csv
0179520170504,3,115.csv
0179520170504,1,56.csv
5575520170711,4,210.csv
5575520170713,2,157.csv
0179520170504,5,132.csv
2175820170609,1,93.csv
1869920170609,1,88.csv
2175820170609,1,88.csv
1869920170609,3,103.csv
5575520170711,3,109.csv
0179520170504,1,121.csv
0179520170504,2,198.csv
0179520170504,5,119.csv
0179520170504,4,133.csv
5575520170713,3,172.csv
5575520170711,4,199.csv
6469920170608,4,32.csv
6469920170608,3,38.csv
6469920170608,1,187.csv
0179520170504,4,58.csv
2175820170609,3,180.csv
6469920170608,1,81.csv
0179520170504,4,89.csv
6469920170608,1,163.csv
5575520170711,5,68.csv
2175820170609,2,3.csv
0179520170504,2,191.csv
6469920170608,2,61.csv
0179520170504,4,108.csv
2175820170609,1,154.csv
1869920170609,5,13.csv
5575520170713,3,117.csv
1869920170609,5,49.csv
5575520170713,5,72.csv
2175820170609,1,87.csv
2175820170609,1,179.csv
1869920170609,2,123.csv
0179520170504,4,78.csv
5575520170711,5,111.csv
2175820170609,3,144.csv
1869920170609,4,193.csv
5575520170713,3,113.csv
5575520170711,3,159.csv
2175820170609,1,209.csv
2175820170609,2,38.csv
1869920170609,1,31.csv
5575520170711,5,161.csv
0179520170504,1,144.csv
5575520170711,4,140.csv
5575520170711,4,166.csv
6469920170608,3,145.csv
5575520170713,2,15.csv
0179520170504,1,161.csv
0179520170504,4,45.csv
2175820170609,4,8.csv
2175820170609,4,204.csv
1869920170609,4,159.csv
5575520170711,5,96.csv
5575520170711,3,99.csv
2175820170609,1,106.csv
5575520170711,5,193.csv
1869920170609,2,9.csv
0179520170504,1,167.csv
1869920170609,1,132.csv
1869920170609,1,40.csv
2175820170609,1,172.csv
1869920170609,1,106.csv
5575520170711,3,182.csv
5575520170713,5,14.csv
5575520170711,3,72.csv
5575520170713,3,22.csv
1869920170609,3,171.csv
2175820170609,5,190.csv
0179520170504,2,210.csv
1869920170609,5,157.csv
0179520170504,4,18.csv
2175820170609,3,122.csv
1869920170609,3,63.csv
5575520170713,5,168.csv
5575520170713,5,34.csv
1869920170609,2,197.csv
6469920170608,3,201.csv
6469920170608,1,22.csv
6469920170608,4,168.csv
6469920170608,5,64.csv
2175820170609,2,73.csv
1869920170609,1,2.csv
5575520170713,5,192.csv
2175820170609,5,154.csv
2175820170609,4,115.csv
5575520170713,3,80.csv
5575520170711,3,3.csv
2175820170609,4,17.csv
0179520170504,3,75.csv
2175820170609,5,155.csv
6469920170608,1,75.csv
2175820170609,4,33.csv
6469920170608,3,31.csv
2175820170609,2,116.csv
6469920170608,3,167.csv
2175820170609,5,130.csv
1869920170609,2,160.csv
6469920170608,4,155.csv
1869920170609,5,130.csv
2175820170609,2,167.csv
0179520170504,3,209.csv
2175820170609,3,159.csv
1869920170609,2,189.csv
0179520170504,4,20.csv
6469920170608,5,203.csv
6469920170608,1,55.csv
0179520170504,1,147.csv
6469920170608,2,174.csv
1869920170609,5,37.csv
1869920170609,4,10.csv
0179520170504,5,157.csv
1869920170609,4,135.csv
5575520170711,4,92.csv
6469920170608,4,40.csv
6469920170608,1,18.csv
5575520170711,4,118.csv
0179520170504,1,5.csv
5575520170713,3,39.csv
2175820170609,1,127.csv
5575520170711,3,114.csv
2175820170609,2,48.csv
2175820170609,1,158.csv
2175820170609,4,140.csv
